	id	text	label	confidence_pro	confidence_con	actual
5990	33516	Chybí popis programů v češtině.	1	0.003	0.997	1
5991	32330	Sada obsahuje náhradní těsnění.	0	0.995	0.005	0
5992	28943	Při sušení (na ramínko) bylo prádlo suché.	1	0.010	0.990	0
5993	32930	Asi budu vysávat bez něj.	1	0.025	0.975	1
5994	35870	Ale zase hodně vytáhne.	1	0.009	0.991	1
5995	31545	Relativne tiche mleti kavy.	0	0.999	0.001	0
5996	33472	Výraznější označení ovládacích prvků.	1	0.003	0.997	1
5997	31629	Perfektní pro přímočarou pilu.	0	0.999	0.001	0
5998	33020	Že pračka nemá display.	1	0.003	0.997	1
5999	29791	Který vůbec nezabírá vnitřní prostor chladničky.	1	0.052	0.948	0
6000	29343	Dá se kdykoli během praní pauznout.	0	0.998	0.002	0
6001	31110	Na menší úklid postačuje.	0	0.994	0.006	0
6002	29269	Že je vidět všechna nečistota k vysávání.	1	0.006	0.994	0
6003	29593	Výborná káva a mléčné spaciality.	0	0.999	0.001	0
6004	32253	Turbo kartáč je perfektní.	0	0.998	0.002	0
6005	30439	Velikost výrobku - je malý a skladný:).	0	0.999	0.001	0
6006	32949	Nutno stále držet tlačítko zapnuto - nepříjemné.	1	0.003	0.997	1
6007	32537	Chtěl bych vidět těch 25000 ot/min.	1	0.009	0.991	1
6008	30118	Měl jsem už miele.	0	0.998	0.002	0
6009	32728	Při vysávání postele ručním vysavačem s hlavicí přechází výboj statické elektřiny z rukojeti do ruky.	1	0.009	0.991	1
6010	34215	Kratší šnůra do zástrčky.	1	0.005	0.995	1
6011	32173	Bylo pracné stále vytahovat klasický vysavač se šňůrou.	1	0.008	0.992	0
6012	34014	Mohlo by to vadit.	1	0.003	0.997	1
6013	34386	Nádoba s filtrem sa těžko odmontovava pre čištění.	1	0.005	0.995	1
6014	33629	Jen nedrží moc železné trubice u sebe.	1	0.012	0.988	1
6015	29877	Můžete si nastavit množství vody v jednotlivých nápojích - ale jakmile zvolíte nápoj a mele se  káva.	1	0.012	0.988	0
6016	34868	Tvoří se námraza na zadní stěně.	0	0.995	0.005	1
6017	31797	Tak i třeba mandle.	0	0.997	0.003	0
6018	29944	Muj “trilobit” nadstavec na prach je favorit.	0	0.998	0.002	0
6019	35450	Funkce homewhiz by měla fungovat přes wi-fi.	1	0.003	0.997	1
6020	30850	Nastavení výkonu je dobré a hlavně vysává+++.	0	0.998	0.002	0
6021	29907	Tato je v naprosté pohodě.	0	0.995	0.005	0
6022	33405	V navodu je uvedeno ze se ma vysusit.	1	0.004	0.996	1
6023	30982	Protipachová police (skříňka) je super.	0	0.997	0.003	0
6024	35597	Už sa mi raz prevrátili.	0	0.988	0.012	1
6025	34993	Externí nádobku lze usadit na drobný výstupek na stojánku.	1	0.011	0.989	1
6026	31901	Její velikost je šikovná.	0	0.997	0.003	0
6027	33166	Nízké otáčky na max.	0	0.985	0.015	1
6028	30760	Nastavitelny presny cas extrakcie.	0	0.999	0.001	0
6029	29933	Z mrkve zůstanou nahoře nepostrouhané opravdu jen malé zbytky).	0	0.949	0.051	0
6030	34972	Zatím žádná - používám krátce.	0	0.997	0.003	1
6031	31217	Já si vždy kupuji tuto značku.	0	0.995	0.005	0
6032	30264	Funkce a příslušenství k němu.	0	0.998	0.002	0
6033	33912	A vysouvá se jen asi 4 milimetry.	1	0.006	0.994	1
6034	29608	S hladkou podlahou si poradí velmi dobře.	0	0.998	0.002	0
6035	31537	Dobry pocet polic do dveri lednice.	0	0.999	0.001	0
6036	29770	Pokud je dobrá směs kávy.	1	0.011	0.989	0
6037	34906	Nebo v sadě jak my.	0	0.900	0.100	1
6038	32677	Nemá zasouvání šnůry a horší zasouvání nádobky na filtr.	1	0.004	0.996	1
6039	33324	Ale vyuzivam pokazde jen 3.	1	0.009	0.991	1
6040	30070	Úklid v rozích místnosti.	0	0.999	0.001	0
6041	35194	Možná stěrku mohli udělat z kvalitnějšího materiálu.	1	0.004	0.996	1
6042	35342	Nádoba je dosti těžká.	1	0.004	0.996	1
6043	30510	Vyborna kava s pěnou.	0	0.999	0.001	0
6044	29061	Jediná s současnosti dostupná pračka se sušičkou a hloubkou 44 cm (alespoň co jsem na netu našel).	0	0.996	0.004	0
6045	35771	Což vadí hlavně v mrazákové části protože se musíte hodně ohýbat a madlo dolního šuplíku je prakticky u země.	1	0.003	0.997	1
6046	35678	I když možná hlasitost nepřekračuje deklarovanou hodnotu.	1	0.003	0.997	1
6047	33287	Trochu malá mraznička! ale je to vestavná lednice.	0	0.733	0.267	1
6048	31889	Pokud odpovídá udávaná spotřeba.	1	0.016	0.984	0
6049	30817	Dobře vyřešené poličky a zásuvky.	0	0.999	0.001	0
6050	31661	Vývod vzduchu směřovaný nahoru.	1	0.004	0.996	0
6051	29734	Objemný šuplík na zeleninu - uchová ji dlouho svěží.	0	0.998	0.002	0
6052	35711	Po opravě bez problémů.	0	0.967	0.033	1
6053	34119	Asi proto popsané výše.	1	0.008	0.992	1
6054	33645	Náhradní baterie - cena vyšší než 1/2 ceny přístroje.	1	0.017	0.983	1
6055	35713	Mixování nápojů ok ale drcení leldu není 100%.	0	0.989	0.011	1
6056	34983	Malá nádobka na nečistoty - musím často vysypávat.	1	0.003	0.997	1
6057	30252	Skvělý přístroj - jednoduchá obsluha a výsledná kávička je hodně dobrá!.	0	0.999	0.001	0
6058	34885	Při pootevření lednice do cca 5cm ani nepípne.	0	0.923	0.077	1
6059	30384	Kterými je vyháněn vzduch jsou nasměrovány tak.	1	0.039	0.961	0
6060	30350	Pračka je velmi tichá.	0	0.998	0.002	0
6061	35656	Odjištění západek prostě nefunguje.	1	0.003	0.997	1
6062	29136	Řádně oddělený mrazící boxu.	0	0.999	0.001	0
6063	29947	Menší miska má malinké přísavky a tak také velmi dobře drží.	1	0.037	0.963	0
6064	33274	Jinak by bylo možné filtr snadno dokoupit.	1	0.004	0.996	1
6065	31428	Zatím splňuje naše očekávání.	0	0.999	0.001	0
6066	32507	Není uvedena doba nabíjení.	0	0.992	0.008	1
6067	29461	Je nutné ještě pro další snížení výkonu.	1	0.004	0.996	0
6068	29106	Perfektní praktické využití veškerého místa.	0	0.999	0.001	0
6069	34275	Aby dosahovaly více ke krajům nádob.	1	0.187	0.813	1
6070	35076	Což pri chybějící akustické signalizaci je prusvih.	1	0.004	0.996	1
6071	29133	Zvukový signál otevřených dveří.	1	0.004	0.996	0
6072	33774	Doba pracích programů se nedá zkrátit.	1	0.003	0.997	1
6073	31634	Který jsem měla cca 10 let.	0	0.996	0.004	0
6074	31353	Vhodná do menších prostor.	0	0.998	0.002	0
6075	29458	Možnost dokoupit si náhradní lahvičky různého objemu a barev.	0	0.995	0.005	0
6076	30383	Výrobek zcela odpovídá požadavkům.	1	0.107	0.893	0
6077	31146	Velký prostor v bubnu.	0	0.999	0.001	0
6078	30153	Umožňuje jeden nebo dva šálky.	0	0.986	0.014	0
6079	32879	Že nikde nebyl žádný úlomek.	0	0.938	0.062	1
6080	33456	Nahřívací prostor moc nehřeje (ale já nepoužívám).	1	0.007	0.993	1
6081	33349	I když to šlo dobře dolů.	0	0.987	0.013	1
6082	29964	Za ty penize to fakt stoji.	1	0.012	0.988	0
6083	33942	Vzhledem k proplachování by mohla být nádrž na vodu ještě větší     protože děláme skutečně velké kávy.	1	0.005	0.995	1
6084	32604	Neexistence napájení ze závěsného  napáječe - při připojování k napáječi nutnost nadbytečné manipulace s konektorem.	1	0.003	0.997	1
6085	34603	Nebo kolik cyklu je už odpráno.	1	0.010	0.990	1
6086	32038	Zatím jsem velmi spokojená.	0	0.998	0.002	0
6087	33391	Černá přívodní šňůra nabíjecího dílu je taky estetické'dílo'.	0	0.988	0.012	1
6088	34020	Chybí mi automatické namotávání přívodního kabelu.	1	0.003	0.997	1
6089	29827	Standardní výkon za slušnou cenu.	0	0.999	0.001	0
6090	30980	Na hladké podlahy (plovoucí.	0	0.952	0.048	0
6091	34006	Trochu hůře jdou otevírat dveře (dobře těsní).	0	0.981	0.019	1
6092	31542	Kava pripravena za par sekund.	0	0.995	0.005	0
6093	31292	Praktičnost a výborný požitek z kávy.	0	0.999	0.001	0
6094	32366	A u nás doma určitě zahálet nebude.	1	0.147	0.853	0
6095	30400	Pracant za ty peníze super pomocník.	0	0.999	0.001	0
6096	31962	Door in door super.	0	0.999	0.001	0
6097	29252	S vysavačem jsem zatím spokojena.	0	0.998	0.002	0
6098	34447	Občas vydává zvuk jako turbomotor (nepříjemný).	1	0.167	0.833	1
6099	32259	Udávaná hlučnost 66db je opravdu reálná.	0	0.992	0.008	0
6100	33930	Se vsak vsechen prasek z nadobky nevyplavi.	1	0.021	0.979	1
6101	32395	Vzadu je na štítku made in turecko.	1	0.007	0.993	1
6102	29210	Nádoba se při mixování povolí.	1	0.012	0.988	0
6103	32982	Tak nevím co je pravda--krátký přívodní šňůra--.	1	0.012	0.988	1
6104	29289	Výbava různých hubic a nástavců je velmi dobrá.	0	0.997	0.003	0
6105	28937	Hezky design! opravdu tichy a lehky do ruky.	0	0.999	0.001	0
6106	32772	Chladnička je jen menší.	0	0.813	0.187	1
6107	32880	Sice je trochu hlučnější.	1	0.222	0.778	1
6108	34318	Dveře by mohly mít zarážku proti otevírání do velkého úhlu.	1	0.004	0.996	1
6109	34416	Ale není to nic zásadního - klidně i do bytu 1+1.	0	0.990	0.010	1
6110	31144	Velký objem pracího bubnu.	0	0.999	0.001	0
6111	32004	Vysaje i chlupy ze psa.	0	0.999	0.001	0
6112	33769	Odložený start pouze po 3.	1	0.006	0.994	1
6113	29795	Velmi se líbí skleněné police a množství přihrádek ve dveřích.	0	0.988	0.012	0
6114	34464	Že jsem zatím vyzkoušela jen ponorný mixér.	0	0.997	0.003	1
6115	30343	Perfektni sikovny do ruky.	0	0.999	0.001	0
6116	30744	Je třeba nastavit vlastní kávu a pak již jen jedním tlačítkem a vždy skvělá.	1	0.008	0.992	0
6117	29978	Nastavení úplně jednoduché jelikož přistroj ukazuje vše v češtině.	1	0.007	0.993	0
6118	34063	Kromě tyčového sekáče jen metlu na piškot/sníh.	1	0.004	0.996	1
6119	31627	Dostatek místa v chladící i mrazící části.	0	0.999	0.001	0
6120	29805	Luxuje a vytírá zároveň principem.	0	0.998	0.002	0
6121	34461	Světýlko v lednici umístěno příliš vzadu.	1	0.003	0.997	1
6122	32369	Lednice je moc dobrá za dobrou cenu.	0	0.999	0.001	0
6123	32179	Ale manzel je astmatik a mohu obcas preprat.	0	0.998	0.002	0
6124	33981	Viděl bych jen vrtulku s vnitřkem z kovu a v platové misce taky nějaký tvrzený trn.	1	0.003	0.997	1
6125	33004	Není automatické dávkování vody.	0	0.995	0.005	1
6126	30583	Přesně to co potřebuji.	0	0.997	0.003	0
6127	35780	Víko ze slabého plastu.	1	0.003	0.997	1
6128	31865	Kompaktní rozměr do malé koupelny.	0	0.999	0.001	0
6129	30889	Ochutnali jsme kávu z mnoha různých kávovarů.	0	0.998	0.002	0
6130	32899	Mohl by byt lehci.	1	0.004	0.996	1
6131	29083	Vše udělá sám - jednoduché a přehledné ovládání.	0	0.999	0.001	0
6132	34764	Špatná konstrukce schránky na lahve ve dveřích.	1	0.005	0.995	1
6133	33151	Horší manipulace s nádobkou.	1	0.003	0.997	1
6134	30723	Kam spadne použitá kapsle.	1	0.019	0.981	0
6135	29232	Maximální spokojenost - kdo vymyslel tento mixér.	0	0.998	0.002	0
6136	31173	Velkou výhodou jsou 3 lahve s uzávěrem.	1	0.014	0.986	0
6137	34139	Po použití páry dlouho chladne.	0	0.999	0.001	1
6138	35492	Ekologická zátěž z použitých kapslí (hliník).	0	0.999	0.001	1
6139	31467	Cena v akci 3 000.	0	0.994	0.006	0
6140	35860	Ale zase nemá tolik nástavců.	1	0.006	0.994	1
6141	32340	Výhodou je otočná mísa s průhledem.	1	0.005	0.995	0
6142	30482	Pak jsme ji uvedli do provozu a dalších 24h trvalo než se zajela.	0	0.770	0.230	0
6143	32295	Lahev po rozmixovani surovin uzavru vickem.	0	0.980	0.020	0
6144	34598	Prádlo nevoní  po aviváži.	1	0.046	0.954	1
6145	29154	Vidíte zbývající čas do konce praní.	1	0.017	0.983	0
6146	33288	V případě sání ploch - skvělé.	0	0.999	0.001	1
6147	29504	Přehlednost a hlavně čeština.	0	0.999	0.001	0
6148	29469	Skvělý výkon na tak malý mixér.	0	0.999	0.001	0
6149	32848	Malá nádrž na vodu.	1	0.003	0.997	1
6150	34514	Červená přívodní šňůra je naprosto příšerná.	0	0.998	0.002	1
6151	32891	Mražák by mohl mít těsné zavírání.	1	0.003	0.997	1
6152	33669	Že dveře jsou otevřené hodně.	1	0.009	0.991	1
6153	34921	Menší mrazák než jsem čekal.	0	0.996	0.004	1
6154	33328	Přístroj není tak masivní.	1	0.036	0.964	1
6155	35472	Navím zda je šťastné řešení obracení vzhůru dnem.	1	0.006	0.994	1
6156	34661	Nedá se 'opřít' prsty při otevírání dveří o hranu.	1	0.003	0.997	1
6157	29178	Že je do zásuvky.	1	0.052	0.948	0
6158	30133	S plnícím se sáčkem se mu také obvykle snižovala účinnost).	1	0.006	0.994	0
6159	32526	Navic male deti nemame.	1	0.013	0.987	1
6160	29367	Zatím super mám ho 2 dny.	0	0.992	0.008	0
6161	30195	Stroj pro radost !.	0	0.999	0.001	0
6162	34018	Zatím moc neznam programy.	0	0.996	0.004	1
6163	34392	Není možnost vyměnit filtr.	1	0.005	0.995	1
6164	33058	Který není schopen provozu.	0	0.994	0.006	1
6165	31160	Mnoho funkcí a praní v páře.	0	0.999	0.001	0
6166	33028	Při větším otevření-a vysunutí šuplíku se občas dveře otevřou úplně až do vylomení.	1	0.004	0.996	1
6167	32839	Nehodí se k sekání masa.	1	0.023	0.977	1
6168	33785	V popisu produktu psané příslušenství.	1	0.005	0.995	1
6169	33373	Nože jsou v nádobě relativně vysoko.	1	0.004	0.996	1
6170	34069	A to se bez jasného a podrobného návodu opravdu nedá!.	1	0.003	0.997	1
6171	33725	Což jsem odmítnul a výrobek jsem vrátil ve 14 denní lhůtě zpět.	1	0.030	0.970	1
6172	34335	Která tam skutečně je.	1	0.096	0.904	1
6173	32277	Docela velký objemovy prostor.	0	0.995	0.005	0
6174	33644	Není na hadici ovzdušňovací klapka.	1	0.004	0.996	1
6175	34357	Byly obrázky naprosto nečitelné a popis velmi stručný - chyběl jeden krok - nebýt technicky zdatní.	1	0.003	0.997	1
6176	29086	Dokonce ho používám i na vyluxování sedačky.	0	0.993	0.007	0
6177	32976	Jak se zajíždí nový motor.	1	0.005	0.995	1
6178	31402	Mixer rozmixuje spolehlivě všechno ovoce a zeleninu co je potřeba.	0	0.999	0.001	0
6179	31635	Ze i mensi rodine poslouzi.	0	0.998	0.002	0
6180	35362	Že tlačítka jsou podsvícená.	1	0.006	0.994	1
6181	29107	Při praní je tichá.	0	0.999	0.001	0
6182	34686	Musím dát úplně naspod láhve jinak se špatně rozmixuje a dlouho to trvá.	1	0.003	0.997	1
6183	35584	Trochu těžké tělo mixéru.	1	0.004	0.996	1
6184	31965	Vyčistím si s ním koberec.	0	0.996	0.004	0
6185	28847	Supr za tuto cenu.	0	0.992	0.008	0
6186	29442	Tak i skutečně funguje.	0	0.998	0.002	0
6187	32027	K výkonu výrobku je velice přijatelná cena.	0	0.994	0.006	0
6188	30745	Další předností je rychlé ohřátí.	1	0.010	0.990	0
6189	29836	Neobvyklá barva pro lednici.	1	0.003	0.997	0
6190	29512	Bohatě stačí na pár věcí navíc.	0	0.998	0.002	0
6191	29196	Zatím o žádné nevíme.	1	0.012	0.988	0
6192	33643	Velmi křehký a slabý plast ze kterého jsou vylisované držáky poliček.	1	0.003	0.997	1
6193	34144	Tak se zanáší a doporučuji tedy po cca 6 měsíci až roce ho vyměnit pro lepší účinnost.	1	0.004	0.996	1
6194	32631	Že nikde nebylo uvedeno.	1	0.009	0.991	1
6195	33753	Uchyceni ponorne casti je jen pootocenim.	1	0.010	0.990	1
6196	28875	Solidní provedení s praktickou taškou.	0	0.999	0.001	0
6197	31189	Dodáván i s příslušenství na sací hubici.	0	0.997	0.003	0
6198	35663	Cz uvádí u této pračky možnost parního praní; samozřejmě že je to omyl prodejce.	1	0.007	0.993	1
6199	32904	Chybí mi možnost  praní s polovičním plněním.	1	0.003	0.997	1
6200	32833	Takže to není velký problém.	1	0.258	0.742	1
6201	30123	Ale už je zavěšený.	1	0.004	0.996	0
6202	30298	Lehký a dobře skladný.	0	0.999	0.001	0
6203	29610	Tekutá smetana v kapslích.	0	0.999	0.001	0
6204	33448	Zatím nemám co napsat.	0	0.993	0.007	1
6205	32889	Nutno napustit poměrně hodně vody asi15- 20 litrů a proto je potřeba i více pracího prášku.	1	0.003	0.997	1
6206	30230	Vždy po ruce když je třeba.	0	0.846	0.154	0
6207	29705	Není třeba kupovat sáčky.	0	0.991	0.009	0
6208	35204	Ale není to nic zásadního.	1	0.005	0.995	1
6209	31059	Na trhu netypická konstrukce.	1	0.003	0.997	0
6210	30078	Vykon me mile prekvapil.	0	0.997	0.003	0
6211	30792	Náhradní láhev není tak drahá jako u konkurence.	0	0.988	0.012	0
6212	31000	Dvě velké police v mrazáku.	0	0.996	0.004	0
6213	35930	Aby byla výše o 3cm.	1	0.006	0.994	1
6214	30085	Ale zatím jsem spokojena.	0	0.992	0.008	0
6215	30751	Vše rozmixuje naprosto úžasně.	0	0.999	0.001	0
6216	33375	Při větším množství ovoce se nerozjede.	1	0.461	0.539	1
6217	32245	Do dveří je možno přidat.	1	0.003	0.997	0
6218	34599	Že západka sklápění dlouho nevydrží.	1	0.014	0.986	1
6219	32522	Po par tydnech uzivani zatim nic.	1	0.010	0.990	1
6220	34202	Jak dobře saje a ještě ušetřím za posilovnu :d.	0	0.995	0.005	1
6221	30775	Jednoduše řečeno -doporučil bych stroj všem.	0	0.987	0.013	0
6222	35478	Prehozeni dveri na druhou stranu byl des.	1	0.004	0.996	1
6223	32567	Po skončení programu pračka nedává žádné zvukové znamení a vzhledem k tomu.	1	0.003	0.997	1
6224	30841	Rychle se vše rozmixuje.	0	0.998	0.002	0
6225	30640	Vysavač jsem koupila hlavně kvůli dvěma číčám.	0	0.997	0.003	0
6226	34129	Filtr není omyvatelný - škoda že není dodán 1 náhradní.	1	0.006	0.994	1
6227	29111	Velmi dobrý sací výkon.	0	0.999	0.001	0
6228	35897	Očekávala jsem lepší výkon při vysávání zvířecích chlupů.	0	0.997	0.003	1
6229	34882	Čekám jak brzy nebo pozdě přes to začne téci.	1	0.062	0.938	1
6230	29065	Dobrý poměr cena a kvalita.	0	0.999	0.001	0
6231	32394	Zpracování působí poněkud lacině (ono totiž je laciné).	1	0.003	0.997	1
6232	29033	Český produkt o 2000 levnější než jiné značky stejných parametrů.	0	0.988	0.012	0
6233	33902	Napouštím vodu sprchou nebo nalévám konvicí.	0	0.993	0.007	1
6234	32198	Zásobník na vodu se vytahuje dopředu.	1	0.010	0.990	0
6235	32688	Nezvládne udělat dva standardní šálky najednou.	1	0.003	0.997	1
6236	31179	Na první stupeň je velice tichý.	0	0.997	0.003	0
6237	33064	Není na každodenní vysávání.	0	0.986	0.014	1
6238	35820	Ale je spis 'zaslapany' v podlaze nepobere.	1	0.030	0.970	1
6239	29366	Prima násypka pro prací prášek i aviváž.	0	0.999	0.001	0
6240	30541	Je to opravdu plnoatomatický přístroj a výsledek přípravy dobré kávy je perfektní.	0	0.998	0.002	0
6241	33684	Tak žádné protii nevidím.	1	0.259	0.741	1
6242	33821	Ale modrá trubka mě odradila.	1	0.013	0.987	1
6243	31715	Mixer skvele rozmixuje i zmrazenou zeleninu.	0	0.999	0.001	0
6244	33259	Kontrolka při nabíjení stále svítí.	1	0.003	0.997	1
6245	33477	Proto vypínáme pokaždé také na zadním vypínači.	1	0.008	0.992	1
6246	31358	Nepotřebuje sáčky a je dobře vidět do sběrné nádoby.	0	0.998	0.002	0
6247	31085	Plné vyhovuje mým požadavkům.	0	0.999	0.001	0
6248	29375	Lze použít na všechny druhy podlah od lina po koberce.	0	0.998	0.002	0
6249	33514	Originalni 3m dlouha stoji 1200 kc.	1	0.014	0.986	1
6250	33794	Při ždímání trochu hlučnější.	1	0.006	0.994	1
6251	34683	Zatím jsem žádnou nevýhodu nenašla.	1	0.010	0.990	1
6252	32887	Který ale částečně redukuje rotační kartáč.	1	0.004	0.996	1
6253	32226	Potřeboval jsem malý překapávač.	0	0.999	0.001	0
6254	33121	Pouze jeden nástavec pro vysávání.	1	0.003	0.997	1
6255	30654	Přehledné programy a ovládání.	0	0.999	0.001	0
6256	33181	Ale není to horší než u staré pračky.	1	0.046	0.954	1
6257	29103	Hodně programů na výběr.	0	0.980	0.020	0
